"sid","fail","est","se","icc","identL","identU","identC","identR","identEL","identER","logitL","logitU","logitC","logitR","logitEL","logitER"
686,0,0.639560549664654,0.0364786448719914,0.0841178785616916,0.56292176065496,0.716199338674346,0.9474,0.9378,0.0302,0.0224,0.559905010615805,0.712039536039374,0.95,0.9302,0.0238,0.0262
687,0,0.639985544016157,0.0386520579852152,0.0687532386808862,0.558780583494344,0.721190504537972,0.949,0.9054,0.0294,0.0216,0.555431842684033,0.71649378956968,0.952,0.896,0.0232,0.0248
688,0,0.640268047250045,0.038778991158654,0.0680733298050242,0.558796410026517,0.721739684473573,0.9494,0.91,0.027,0.0236,0.555399126821348,0.71698633915731,0.9534,0.903,0.0204,0.0262
689,0,0.639901060800096,0.0410132080375089,0.0584384392735585,0.553735508093105,0.726066613507091,0.9488,0.878,0.032,0.0192,0.550019036657575,0.72074580759406,0.9526,0.8692,0.0246,0.0228
690,0,0.640243419471276,0.0411420900139104,0.057987695932788,0.55380709577947,0.726679743163081,0.9478,0.8712,0.0288,0.0234,0.550053762247736,0.72131243077642,0.9524,0.8606,0.0208,0.0268
691,0,0.63986277912937,0.0291247408845746,0.0818285950336543,0.578673969088659,0.701051589170083,0.95,0.9922,0.0266,0.0234,0.576657120564315,0.698446583124234,0.9504,0.9912,0.023,0.0266
692,0,0.6399693907176,0.0292726061478942,0.0818642126994877,0.578469927286193,0.701468854149003,0.9518,0.992,0.0246,0.0236,0.576436649491521,0.698840663830269,0.9528,0.9912,0.0202,0.027
693,0,0.640331269679404,0.0302638112716511,0.0672089823756128,0.576749361557098,0.703913177801711,0.9478,0.9888,0.0284,0.0238,0.574577282862655,0.701088247821627,0.948,0.9878,0.026,0.026
694,0,0.640386401417943,0.0302269789199161,0.0662552596768559,0.576881875195192,0.703890927640695,0.949,0.9876,0.027,0.024,0.57471356901884,0.70106855889843,0.9502,0.9872,0.023,0.0268
695,0,0.640398756548136,0.0311951381455833,0.0561890151803759,0.574860203269716,0.705937309826556,0.9468,0.9856,0.033,0.0202,0.572564669995502,0.70292329451095,0.9502,0.9834,0.028,0.0218
696,0,0.640016556404008,0.0314053904631432,0.0564331053813019,0.574036279397616,0.705996833410402,0.949,0.9838,0.0282,0.0228,0.57172169746361,0.702950299839087,0.9534,0.9828,0.0224,0.0242
697,0,0.640144879546212,0.0296346576436777,0.0833064490730483,0.579441035184246,0.700848723908179,0.9432,0.9936,0.0324,0.0244,0.577463099548866,0.698314264234657,0.9468,0.9928,0.026,0.0272
698,0,0.640280586941855,0.0297126255989719,0.0827299094143034,0.579417032463434,0.701144141420275,0.9432,0.991,0.0346,0.0222,0.577427382476832,0.698592816256619,0.9462,0.9906,0.0298,0.024
699,0,0.639856063424139,0.0315239183352798,0.0673666805265672,0.575282243968782,0.704429882879498,0.9484,0.9832,0.0266,0.025,0.573073213880936,0.701552016990945,0.9508,0.982,0.021,0.0282
700,0,0.639500314533846,0.0316705194374033,0.0672098144858048,0.574626196333906,0.704374432733789,0.9536,0.9852,0.0254,0.021,0.57240745993683,0.701478667332153,0.9552,0.9844,0.021,0.0238
701,0,0.639771479462129,0.0332999310619408,0.0559472720227614,0.571559662853559,0.707983296070694,0.9496,0.9766,0.0296,0.0208,0.569123806256337,0.704761281473717,0.9546,0.9754,0.0224,0.023
702,0,0.639881451595239,0.0334244011849295,0.0558204115401018,0.571414669497797,0.708348233692677,0.9498,0.974,0.0276,0.0226,0.568954761612328,0.705094400418237,0.952,0.9712,0.0232,0.0248
703,0,0.640235314883609,0.0240087276726052,0.0831634080611804,0.591055665653629,0.689414964113593,0.9478,0.9996,0.0304,0.0218,0.58971767565786,0.687779797925269,0.949,0.9994,0.0274,0.0236
704,0,0.640119218288089,0.0239699017938799,0.0819540262612346,0.591019100265377,0.689219336310805,0.9542,0.9998,0.0252,0.0206,0.589683151505504,0.687587328554226,0.9548,0.9998,0.0228,0.0224
705,0,0.639998761214775,0.0247099987832303,0.0666211964458253,0.589382623233452,0.690614899196096,0.9452,1,0.0298,0.025,0.587972698553579,0.688880658600271,0.9482,1,0.0246,0.0272
706,0,0.639497586064705,0.0248223704653166,0.0665307190205968,0.588651265127263,0.690343907002149,0.9534,1,0.025,0.0216,0.587234496325018,0.688598212002492,0.9554,1,0.0212,0.0234
707,0,0.6397625237437,0.0255562248538673,0.0560238472490446,0.587412970235708,0.692112077251683,0.9502,0.9992,0.0228,0.027,0.58591264876457,0.690253897342791,0.9502,0.999,0.0192,0.0306
708,0,0.640226674440983,0.0255806909106377,0.0553891668795283,0.587827004487576,0.692626344394388,0.95,0.9996,0.028,0.022,0.586319474046644,0.690759456399252,0.9516,0.9996,0.0244,0.024
709,0,0.639459028631333,0.0229519072416612,0.0823038509146085,0.593311126177482,0.685606931085182,0.9496,1,0.027,0.0234,0.592139049980571,0.684193470321522,0.9514,1,0.0226,0.026
710,0,0.639824072751125,0.023039587643849,0.0824059505826487,0.593499877033072,0.686148268469178,0.9476,0.9994,0.0276,0.0248,0.592313378597245,0.684717587220703,0.9466,0.9994,0.0242,0.0292
711,0,0.639929534440677,0.0244482693511488,0.067042734468018,0.590772994319498,0.689086074561856,0.9504,1,0.027,0.0226,0.589445825741086,0.687468041559635,0.9514,1,0.0242,0.0244
712,0,0.639922838229737,0.0245270106889375,0.0666819388592022,0.590607978037937,0.689237698421535,0.9472,0.9998,0.0302,0.0226,0.589272748550138,0.6876083433871,0.9486,0.9998,0.026,0.0254
713,2e-04,0.640212384216341,0.0258882278807171,0.05665717612259,0.588160613426074,0.692264155006608,0.947789557911582,0.999599919983997,0.0294058811762352,0.0228045609121824,0.586678243485713,0.690437221455614,0.950990198039608,0.999399879975995,0.0242048409681936,0.0248049609921984
714,0,0.639815338818455,0.0259248036124842,0.0555528453649031,0.587690027590612,0.691940650046299,0.9478,0.9992,0.0294,0.0228,0.586210523314849,0.6901146433891,0.951,0.9992,0.0244,0.0246
715,0,0.640624925832366,0.018619338237714,0.0830959609554315,0.603188237207657,0.678061614457076,0.945,1,0.0338,0.0212,0.602391347636098,0.677135877957258,0.9472,1,0.03,0.0228
716,0,0.639859195898845,0.0186611098440804,0.0823786076598477,0.602338519830492,0.677379871967195,0.9512,1,0.0284,0.0204,0.601543860504239,0.676455367173172,0.951,1,0.026,0.023
717,0,0.639908708478112,0.0192753206852763,0.0673390639964204,0.601153078743943,0.678664338212281,0.9546,1,0.0226,0.0228,0.600307271717096,0.677675528865849,0.9554,1,0.0206,0.024
718,0,0.640392157010798,0.0193316257621808,0.0671216683668013,0.601523318331971,0.679260995689622,0.943,1,0.0316,0.0254,0.600669754863963,0.678263170165102,0.9442,1,0.0282,0.0276
719,0,0.639824337505352,0.0198807450909284,0.0562336387519366,0.599851420418063,0.679797254592641,0.9464,1,0.0292,0.0244,0.598955812072858,0.678744616006927,0.9498,1,0.025,0.0252
720,0,0.639892190333872,0.0199323228474676,0.0558866037839437,0.599815569216567,0.679968811451178,0.9488,1,0.0288,0.0224,0.598914170254447,0.678909396142722,0.9496,1,0.0246,0.0258
721,0,0.709932617014387,0.0472339311581532,0.0837637031768448,0.601010976441738,0.818854257587039,0.9542,0.954,0.0306,0.0152,0.590155787656896,0.80532050581964,0.9628,0.936,0.0174,0.0198
722,0,0.710932859073056,0.0475165555491734,0.0852228346285954,0.601359485486005,0.820506232660108,0.9526,0.9514,0.0336,0.0138,0.590312407924983,0.806767087419042,0.961,0.9358,0.0208,0.0182
723,0,0.710054591642505,0.0506619384736593,0.0718142587283417,0.593227952024789,0.826881231260224,0.9548,0.9234,0.0306,0.0146,0.580913100621612,0.811323308333842,0.9626,0.8996,0.0172,0.0202
724,0,0.709992955508105,0.0511107535721172,0.0739858398378254,0.592131346417402,0.82785456459881,0.9556,0.9216,0.029,0.0154,0.579630277142092,0.812028008770857,0.9644,0.9002,0.0154,0.0202
725,0,0.709488503223775,0.0538574102230257,0.061669409290699,0.585293092538087,0.833683913909455,0.9586,0.8922,0.03,0.0114,0.571708158758652,0.816233455638999,0.967,0.8606,0.0162,0.0168
726,0,0.710365469657533,0.053981697921404,0.0623008772570579,0.585883451025437,0.834847488289636,0.955,0.8928,0.0308,0.0142,0.572124768891176,0.81720809418188,0.9654,0.8606,0.0164,0.0182
727,0,0.709277409838386,0.0381289310738211,0.0837141761706786,0.621351937111239,0.797202882565531,0.9448,0.992,0.0332,0.022,0.613992057158675,0.788389795853188,0.948,0.9902,0.026,0.026
728,0,0.709741593573303,0.0379359279753266,0.0822705590248296,0.622261186789393,0.797222000357211,0.9436,0.9924,0.033,0.0234,0.614946587162266,0.788462199411738,0.947,0.9884,0.025,0.028
729,0,0.71053888252323,0.0389669323769417,0.0671547806624958,0.620680975325784,0.80039678972068,0.9454,0.9914,0.035,0.0196,0.61294672819798,0.791112207298132,0.9514,0.9868,0.024,0.0246
730,0,0.709761277684062,0.0390208682205102,0.0665881738488587,0.619778994208306,0.799743561159815,0.9474,0.9902,0.0342,0.0184,0.612093350066485,0.790495364094615,0.9546,0.9862,0.0232,0.0222
731,0,0.709627003533476,0.0406090789867325,0.0575634979240678,0.615982299463238,0.803271707603715,0.953,0.9842,0.0286,0.0184,0.60771922932458,0.793270077687753,0.9578,0.9798,0.0186,0.0236
732,0,0.709627322588791,0.0407467084820637,0.0578249018019591,0.615665244333191,0.803589400844387,0.9538,0.987,0.0304,0.0158,0.607339185357793,0.793502256338648,0.9576,0.9808,0.0214,0.021
733,0,0.709676215182152,0.0335973475965219,0.0836567532832466,0.639090807122984,0.780261623241324,0.9506,0.9998,0.0314,0.018,0.634311521090527,0.774793191462155,0.9546,0.9998,0.023,0.0224
734,0,0.710027867794896,0.0337212586903676,0.0838589656688366,0.639182132187633,0.780873603402157,0.951,0.9994,0.0292,0.0198,0.634357991988202,0.77535423654849,0.9504,0.9994,0.0236,0.026
735,0,0.70971259240845,0.0356211472885419,0.0677767457397736,0.63487533897128,0.784549845845621,0.9482,0.9992,0.0344,0.0174,0.629554379892499,0.778409713715495,0.9526,0.999,0.0256,0.0218
736,0,0.709653684819947,0.0359252756049301,0.0699252556475597,0.634177481499814,0.785129888140074,0.9536,0.9996,0.029,0.0174,0.628756804941901,0.77886956476372,0.9548,0.9992,0.0212,0.024
737,0,0.710395995671999,0.0378274870673087,0.0584339400495702,0.630923394365357,0.78986859697864,0.9496,0.9978,0.0352,0.0152,0.624936762800518,0.782910334663382,0.9584,0.9976,0.0228,0.0188
738,0,0.709924298294801,0.0378673194333346,0.0581435901858325,0.630368012292462,0.789480584297143,0.9472,0.9968,0.0346,0.0182,0.624377126074057,0.782515861636154,0.9516,0.9964,0.0222,0.0262
739,0,0.710735030856253,0.0271259044878294,0.0832811547164011,0.653745620256303,0.767724441456208,0.948,1,0.0312,0.0208,0.650541147563115,0.764156550954065,0.9504,1,0.0238,0.0258
740,0,0.710120877576436,0.0271943274191359,0.0832135327120303,0.652987715732044,0.767254039420831,0.945,1,0.0348,0.0202,0.649791763325128,0.763688822083939,0.95,1,0.027,0.023
741,0,0.709901718903097,0.0280781295765066,0.0681410116105018,0.650911757627068,0.768891680179122,0.9436,1,0.034,0.0224,0.64751447488732,0.765087829443585,0.946,1,0.0262,0.0278
742,0,0.710092573582614,0.0279977664702275,0.0672747627804376,0.651271448927794,0.76891369823744,0.9488,1,0.0304,0.0208,0.647888767117943,0.765128140972399,0.952,1,0.0228,0.0252
743,0,0.71069199340862,0.0289173871470771,0.0570937530619538,0.649938817405144,0.771445169412098,0.9482,1,0.0324,0.0194,0.646320138747669,0.767387187919594,0.9516,1,0.0248,0.0236
744,0,0.709672906003573,0.0290339247472185,0.0572652351958205,0.648674893587439,0.770670918419702,0.9456,1,0.0318,0.0226,0.645056816917376,0.766604405255234,0.9462,1,0.025,0.0288
745,0,0.709925003030209,0.0274885892340158,0.0837529147478367,0.653617180525376,0.766232825535045,0.9522,1,0.0292,0.0186,0.650533666403196,0.76280531392329,0.9542,1,0.0226,0.0232
746,0,0.709511820927267,0.0275994867299712,0.0841605622281492,0.652976835199713,0.766046806654824,0.9542,1,0.0238,0.022,0.649877968818419,0.762599155508813,0.9564,1,0.0172,0.0264
747,0,0.710165477342717,0.0291769053945891,0.0681594435260383,0.650399295956956,0.76993165872848,0.9464,1,0.034,0.0196,0.646938981833313,0.766062058427298,0.9486,1,0.026,0.0254
748,0,0.710061241313439,0.029279951147348,0.0685128570613429,0.650083980271795,0.770038502355082,0.9464,1,0.0336,0.02,0.646600364801135,0.766141233274475,0.9496,1,0.0276,0.0228
749,0,0.710668214875231,0.0308972524704508,0.0580913086921851,0.647378062252907,0.773958367497554,0.9488,1,0.0348,0.0164,0.643497920976069,0.769596744972917,0.952,1,0.028,0.02
750,0,0.709516937210582,0.0309332589828501,0.057294747165612,0.646153028591108,0.772880845830052,0.9488,1,0.0288,0.0224,0.642292127089672,0.768533668302967,0.9512,1,0.0218,0.027
751,0,0.710099236329758,0.0222640343577836,0.0835287899851541,0.664493429346101,0.755705043313415,0.9504,1,0.0298,0.0198,0.66244138449539,0.753469765443722,0.9534,1,0.024,0.0226
752,0,0.710037343746214,0.0222431755317592,0.082765182624874,0.664474264130755,0.755600423361677,0.9434,1,0.0326,0.024,0.662424162126959,0.75336771200002,0.9474,1,0.0254,0.0272
753,0,0.71017476820663,0.0229752731094075,0.067912737951431,0.663112054684622,0.757237481728633,0.9464,1,0.0322,0.0214,0.660927287729439,0.754852147908149,0.9514,1,0.0238,0.0248
754,0,0.710191011380039,0.0229424576787733,0.0673198122328808,0.663195517220506,0.757186505539572,0.9418,1,0.0332,0.025,0.661015725608636,0.75480672939424,0.9448,1,0.0258,0.0294
755,0,0.710179866945348,0.0237134451871166,0.0571178975314959,0.661605076467484,0.758754657423209,0.9508,1,0.0298,0.0194,0.65928251614103,0.75621144283568,0.9514,1,0.026,0.0226
756,0,0.71007497654083,0.0238201113766995,0.0574268043974216,0.661281690278444,0.75886826280322,0.9504,1,0.0316,0.018,0.658940649785865,0.756303658734964,0.9518,1,0.0252,0.023
757,0,0.709611481545576,0.0213040897363128,0.0828420232613156,0.666776738242202,0.752446224848954,0.9498,1,0.0274,0.0228,0.664976315612969,0.750496882217061,0.9504,1,0.0222,0.0274
758,2e-04,0.709934177534146,0.021400116944307,0.0839218071548481,0.666906358588699,0.752961996479593,0.949389877975595,1,0.0282056411282256,0.0224044808961792,0.665085068022029,0.750989900784,0.949589917983597,1,0.024004800960192,0.0264052810562112
759,0,0.710666370046038,0.0226457561419273,0.0685785614452005,0.665134025634397,0.756198714457682,0.9498,1,0.0306,0.0196,0.663089201952196,0.753976534914784,0.9504,1,0.0254,0.0242
760,0,0.709485822380748,0.0227282867085489,0.0682588801860119,0.663787539143294,0.755184105618203,0.949,1,0.0268,0.0242,0.661746940751046,0.752962711190577,0.9504,1,0.0216,0.028
761,4e-04,0.710704172907487,0.0238947076556975,0.0569230774725519,0.66266064317167,0.758747702643301,0.949579831932773,1,0.0310124049619848,0.0194077631052421,0.660392949209209,0.756271114641849,0.952981192476991,1,0.0244097639055622,0.022609043617447
762,0,0.710433146414395,0.0240053811761453,0.0575710643374627,0.662167092651618,0.758699200177171,0.9448,1,0.0328,0.0224,0.659883978524972,0.756204327183891,0.949,1,0.025,0.026
763,0,0.710289756309523,0.0172900400941092,0.0834920564032051,0.675525800735589,0.745053711883452,0.948,1,0.0328,0.0192,0.674323089718468,0.743771466025921,0.9494,1,0.0286,0.022
764,0,0.709868370612737,0.0173304828792952,0.0834622855541976,0.675023099369216,0.744713641856262,0.9482,1,0.03,0.0218,0.673819228540815,0.743429405443578,0.949,1,0.0264,0.0246
765,0,0.709980283356624,0.0178472942820901,0.0679468397889314,0.674095893143508,0.745864673569743,0.9474,1,0.0282,0.0244,0.672818302426296,0.744499424012097,0.9486,1,0.024,0.0274
766,0,0.709813303807218,0.0179048652673418,0.0680401751874045,0.673813159370121,0.745813448244316,0.9492,1,0.0266,0.0242,0.672528955080595,0.744440733654416,0.95,1,0.0214,0.0286
767,0,0.710422539915178,0.0184320845021527,0.0571995737682568,0.673362350159683,0.747482729670674,0.9496,1,0.0286,0.0218,0.671997444996658,0.746021727851293,0.9524,1,0.0244,0.0232
768,0,0.709905602255828,0.0185161245227295,0.0575682557668683,0.67267643871393,0.747134765797726,0.9468,1,0.0314,0.0218,0.671304444600985,0.745664873135628,0.9488,1,0.025,0.0262
769,0,0.498495309523809,0.0608648794919844,0.0824822132092107,0.358140645726591,0.638849973321029,0.9612,0.0388,0.0196,0.0192,0.362191791106306,0.634994322478095,0.967,0.033,0.0166,0.0164
770,0,0.497569999999999,0.0613446304462028,0.0824399154083464,0.356109028518485,0.639030971481514,0.959,0.041,0.0192,0.0218,0.360375074765833,0.635165384577207,0.9646,0.0354,0.0164,0.019
771,0,0.498465023809524,0.0661577074692784,0.0721935186802135,0.34590507680974,0.651024970809306,0.9632,0.0368,0.0184,0.0184,0.351099393755078,0.646183710752414,0.9718,0.0282,0.0146,0.0136
772,0,0.501103714285715,0.0660385663195203,0.0690563232729075,0.348818507269946,0.653388921301484,0.9628,0.0372,0.0218,0.0154,0.353720190215227,0.648353710478441,0.971,0.029,0.0162,0.0128
773,0,0.500861952380955,0.070368570018088,0.0614000452290046,0.338591738930838,0.663132165831064,0.964,0.036,0.0178,0.0182,0.344409487180098,0.657139793879879,0.972,0.028,0.0128,0.0152
774,0,0.499791404761905,0.0704216548800722,0.0588949095093479,0.337398777400539,0.662184032123274,0.957,0.043,0.0208,0.0222,0.343324308682932,0.656279916645143,0.9694,0.0306,0.0146,0.016
775,0,0.500075230158731,0.0480643266825506,0.0802139907384435,0.389238694072964,0.610911766244495,0.9494,0.0506,0.0266,0.024,0.391313589712438,0.608867415847083,0.955,0.045,0.0228,0.0222
776,0,0.499508523809524,0.0481863515107964,0.079018826911014,0.388390597965226,0.610626449653823,0.955,0.045,0.0218,0.0232,0.390497821032938,0.608583680156408,0.9598,0.0402,0.0192,0.021
777,0,0.499139433862435,0.0499375266261783,0.0650601111939101,0.383983290960599,0.61429557676427,0.956,0.044,0.0212,0.0228,0.386322885106786,0.612034658081875,0.9614,0.0386,0.0182,0.0204
778,0,0.501475034391534,0.0500059534949474,0.0639095300253803,0.386161098847358,0.616788969935709,0.9496,0.0504,0.0272,0.0232,0.388400782382524,0.614416648391223,0.954,0.046,0.0254,0.0206
779,0,0.499731502645502,0.0518808296808872,0.0548441728512119,0.380094094863554,0.619368910427454,0.948,0.052,0.0224,0.0296,0.382638058461925,0.616813993344838,0.9526,0.0474,0.0196,0.0278
780,0,0.499428997354497,0.0517512862927981,0.0531911107945151,0.380090317161169,0.618767677547825,0.9488,0.0512,0.0236,0.0276,0.382681653475314,0.616273582137474,0.9542,0.0458,0.0216,0.0242
781,0,0.499791613095237,0.043044348624149,0.081168345432566,0.409358792362944,0.590224433827531,0.9494,0.0506,0.0276,0.023,0.410403495025781,0.589209982321997,0.9542,0.0458,0.0256,0.0202
782,0,0.50056225,0.0431799862642578,0.0795176980583335,0.409844465160117,0.591280034839884,0.9526,0.0474,0.0234,0.024,0.410865598223702,0.59022364452071,0.9576,0.0424,0.0206,0.0218
783,0,0.50053205952381,0.0461148132752447,0.066357584814175,0.403648431932248,0.59741568711537,0.9512,0.0488,0.0292,0.0196,0.404904304079763,0.596149073742077,0.9568,0.0432,0.026,0.0172
784,0,0.500325291666667,0.0465359737178951,0.066536723817429,0.402556838818663,0.598093744514671,0.9562,0.0438,0.0222,0.0216,0.403843568453852,0.596795859692654,0.9608,0.0392,0.02,0.0192
785,0,0.500357464285714,0.0490564706917427,0.0557112497428383,0.397293643792993,0.603421284778434,0.9508,0.0492,0.0264,0.0228,0.398780469657947,0.601900087488317,0.9542,0.0458,0.0242,0.0216
786,0,0.500767291666668,0.0493903255588783,0.0549191607244084,0.397002068125339,0.604532515207996,0.9508,0.0492,0.0224,0.0268,0.398512569597556,0.60297827447646,0.9568,0.0432,0.019,0.0242
787,0,0.500018325396826,0.0343886948662914,0.0806129080374468,0.42777035841711,0.572266292376539,0.9498,0.0502,0.023,0.0272,0.4282998699281,0.57172885389164,0.9538,0.0462,0.0214,0.0248
788,0,0.499648837962962,0.0346428439807351,0.08047610962373,0.426866923507204,0.57243075241872,0.9468,0.0532,0.0256,0.0276,0.427419267580495,0.571890883775251,0.9496,0.0504,0.0238,0.0266
789,0,0.499852703703703,0.0355640143146018,0.0643533931669442,0.425135482190709,0.574569925216696,0.9438,0.0562,0.028,0.0282,0.425731244441578,0.573986430950141,0.9462,0.0538,0.0268,0.027
790,0,0.499840623677248,0.0359633670137503,0.0649802689843226,0.424284393276782,0.575396854077713,0.945,0.055,0.0272,0.0278,0.424892792301639,0.57478844955928,0.9478,0.0522,0.0264,0.0258
791,0,0.49977586574074,0.036756865936726,0.0535495609868564,0.422552555964087,0.576999175517392,0.9494,0.0506,0.0232,0.0274,0.423207807937377,0.576351793842241,0.951,0.049,0.023,0.026
792,0,0.499670458994708,0.0370694856441618,0.0534330760254343,0.42179035958449,0.577550558404929,0.948,0.052,0.0254,0.0266,0.422464982045683,0.576891220194666,0.9502,0.0498,0.0242,0.0256
793,0,0.499854894179895,0.035203802730827,0.081157802596619,0.427743173247717,0.571966615112073,0.9522,0.0478,0.0236,0.0242,0.428258498833065,0.571448998456447,0.9546,0.0454,0.0222,0.0232
794,0,0.499681124338624,0.0353322228950539,0.079574477916948,0.427306346624895,0.572055902052355,0.9492,0.0508,0.0268,0.024,0.42783571867913,0.571543405001938,0.9524,0.0476,0.0246,0.023
795,0,0.499091097883598,0.0376002476467303,0.0650489216081097,0.422070482070767,0.57611171369643,0.9474,0.0526,0.0254,0.0272,0.422716514991149,0.57550760642021,0.953,0.047,0.0224,0.0246
796,0,0.500442708994709,0.0379570660271176,0.0653035919105843,0.422691183863168,0.578194234126251,0.9546,0.0454,0.022,0.0234,0.423326303612915,0.577542181102893,0.9584,0.0416,0.0202,0.0214
797,0,0.50052819047619,0.0399212111108568,0.0538518510769391,0.418753296527595,0.582303084424787,0.95,0.05,0.0258,0.0242,0.419482201377397,0.581540277565991,0.9544,0.0456,0.0236,0.022
798,0,0.498937531746031,0.0403135507133065,0.0544695599609893,0.416358966553769,0.581516096938292,0.9472,0.0528,0.0266,0.0262,0.417155673239052,0.580775984925383,0.9508,0.0492,0.0242,0.025
799,0,0.499954952968842,0.0282334833368748,0.0810662661983529,0.44212128406383,0.557788621873854,0.9462,0.0538,0.0274,0.0264,0.442389781610392,0.557520842292521,0.9478,0.0522,0.027,0.0252
800,0,0.500159133156968,0.0282306510493891,0.0793693329128456,0.442331265929868,0.557987000384063,0.9484,0.0516,0.0258,0.0258,0.442595032463953,0.557715030439682,0.9494,0.0506,0.0254,0.0252
801,0,0.499944932686656,0.0292389570295226,0.0650157068981683,0.440051644288736,0.559838221084572,0.9514,0.0486,0.0244,0.0242,0.440350979378331,0.559542487634345,0.9526,0.0474,0.0238,0.0236
802,0,0.49922482569077,0.0294084581323607,0.064700372624928,0.438984330023256,0.559465321358283,0.9536,0.0464,0.0248,0.0216,0.439299408204595,0.559174185511684,0.955,0.045,0.024,0.021
803,0,0.499799935920047,0.0302704240605727,0.0543214545021428,0.437793783089199,0.561806088750896,0.9498,0.0502,0.0258,0.0244,0.438126401728414,0.561479460849389,0.9522,0.0478,0.0244,0.0234
804,0,0.500864384773662,0.0303133461386883,0.0530536739886104,0.438770310051462,0.562958459495863,0.9422,0.0578,0.0296,0.0282,0.439087877072234,0.562613789012646,0.9452,0.0548,0.0276,0.0272
805,0,0.498850846666666,0.0273148630651874,0.0812551925587279,0.443930633588056,0.553771059745279,0.9528,0.0472,0.023,0.0242,0.444169259544596,0.553559836231163,0.9552,0.0448,0.0218,0.023
806,0,0.499354363809524,0.027518760753217,0.0811325288160128,0.444024186952361,0.554684540666687,0.951,0.049,0.0242,0.0248,0.444262716401596,0.554462705232977,0.9534,0.0466,0.0232,0.0234
807,0,0.50069755904762,0.0291663300062193,0.0650007579071451,0.442054722184774,0.559340395910461,0.9512,0.0488,0.024,0.0248,0.442318628547239,0.559057612842473,0.955,0.045,0.0212,0.0238
808,0,0.498990519047618,0.0294034594164323,0.0649592517142809,0.439870901550547,0.558110136544691,0.9452,0.0548,0.0226,0.0322,0.440165750468813,0.557844993043958,0.9466,0.0534,0.0216,0.0318
809,2e-04,0.50013762466779,0.0310094342335787,0.0544505390253209,0.437788978383496,0.562486270952087,0.943588717743549,0.0564112822564513,0.0264052810562112,0.03000600120024,0.43811367755359,0.562155126201678,0.945989197839568,0.0540108021604321,0.0254050810162032,0.0286057211442288
810,0,0.500026731428572,0.0311823159492392,0.0534580697787843,0.43733048315781,0.562722979699333,0.9482,0.0518,0.0242,0.0276,0.437664137755759,0.562389315135833,0.9502,0.0498,0.0232,0.0266
811,0,0.500140784126984,0.0219290903123816,0.0810330665423597,0.456049392941829,0.544232175312141,0.9514,0.0486,0.0268,0.0218,0.456164522785467,0.544113713042455,0.9532,0.0468,0.0254,0.0214
812,0,0.500031696931217,0.0220614552632787,0.0807549112475772,0.455674168175097,0.544389225687337,0.9502,0.0498,0.0264,0.0234,0.455793868229191,0.544271158119118,0.9512,0.0488,0.0258,0.023
813,0,0.499791745925928,0.0227470745696985,0.0653561588824063,0.454055687161818,0.545527804690034,0.9476,0.0524,0.0238,0.0286,0.454186920670125,0.545398174681412,0.9486,0.0514,0.0236,0.0278
814,0,0.500787053544974,0.0228329793319948,0.0646301739778067,0.454878271679948,0.546695835409999,0.9486,0.0514,0.0272,0.0242,0.455003483917915,0.546557297662595,0.9502,0.0498,0.0264,0.0234
815,0,0.500022690370371,0.0235072000026384,0.0542262744989779,0.452758296990643,0.5472870837501,0.9488,0.0512,0.0278,0.0234,0.452901785768111,0.547142954211161,0.9496,0.0504,0.0274,0.023
816,0,0.500112458835977,0.0236533845743028,0.0538447129289196,0.452554141675434,0.547670775996526,0.9488,0.0512,0.0262,0.025,0.452700364363275,0.547524010487869,0.9498,0.0502,0.0256,0.0246
817,0,0.558895809523809,0.0607166757923835,0.0830514479989692,0.418882904070722,0.698908714976896,0.9594,0.1264,0.023,0.0176,0.418191200295918,0.690408411882243,0.9658,0.106,0.0178,0.0164
818,0,0.559930119047616,0.0608573829249746,0.0834138968684439,0.419592742364925,0.700267495730315,0.9604,0.1328,0.022,0.0176,0.418810011045467,0.691631506597171,0.9672,0.1138,0.0162,0.0166
819,0,0.56040042857143,0.0653705886944454,0.0696272851895231,0.409655580721307,0.711145276421549,0.963,0.1194,0.02,0.017,0.409012401697635,0.700977263471516,0.9698,0.0978,0.0142,0.016
820,0,0.559974238095238,0.0651094986803166,0.0675694033651043,0.409831464897359,0.710117011293118,0.9628,0.1192,0.0226,0.0146,0.409241720630472,0.700146513034503,0.9718,0.1002,0.0146,0.0136
821,0,0.561313476190477,0.069740371074632,0.0596796839906689,0.400491892101701,0.722135060279249,0.9646,0.1074,0.023,0.0124,0.399993548566929,0.710253839393938,0.9732,0.0872,0.0154,0.0114
822,0,0.558553833333333,0.0699559949297427,0.0597703470712527,0.397235019743026,0.71987264692364,0.9616,0.0956,0.0224,0.016,0.396997076978972,0.708174446138974,0.9714,0.0772,0.014,0.0146
823,0,0.560911645502647,0.0476735897261159,0.0793729628611089,0.450976150454196,0.670847140551095,0.95,0.1966,0.029,0.021,0.449943868885426,0.665841381896746,0.9536,0.181,0.0258,0.0206
824,0,0.558946193121694,0.0475076552492671,0.0781133675948402,0.449393343663028,0.668499042580355,0.9534,0.188,0.024,0.0226,0.448439479298115,0.663633756838208,0.9566,0.175,0.0208,0.0226
825,0,0.560871941798941,0.0496109841039971,0.0646785130240126,0.446468807303576,0.675275076294307,0.9512,0.1878,0.0266,0.0222,0.445420649969518,0.669778886781405,0.9564,0.1722,0.0218,0.0218
